tick,servidor,tipo,mensagem,timestamp
929,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0363 ENTROU substituindo Server-A-VEN0170,1765574684.4726312
929,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0248 (suporte) FALHOU,1765574684.4726312
929,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0364 ENTROU substituindo Server-A-SUP0248,1765574684.4726312
929,Server-A,ATENDIMENTO,Req 9412 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9413 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9414 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9415 FINALIZADA por Server-A-SUP0021 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9418 FINALIZADA por Server-A-SUP0022 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9421 FINALIZADA por Server-A-SUP0023 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9422 FINALIZADA por Server-A-SUP0028 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9425 FINALIZADA por Server-A-SUP0029 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9427 FINALIZADA por Server-A-SUP0030 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9431 FINALIZADA por Server-A-SUP0036 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9433 FINALIZADA por Server-A-SUP0038 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9434 FINALIZADA por Server-A-SUP0040 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9435 FINALIZADA por Server-A-SUP0041 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9442 FINALIZADA por Server-A-SUP0043 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9443 FINALIZADA por Server-A-SUP0046 (0 transferências),1765574684.4732218
967,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0010 (vendas) FALHOU,1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9444 FINALIZADA por Server-A-SUP0047 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9445 FINALIZADA por Server-A-SUP0048 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9448 FINALIZADA por Server-A-SUP0056 (0 transferências),1765574684.4732218
967,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0543 ENTROU substituindo Server-B-VEN0010,1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9449 FINALIZADA por Server-A-SUP0057 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9450 FINALIZADA por Server-A-SUP0058 (0 transferências),1765574684.4732218
967,Server-B,FALHA_ATENDENTE,Atendente Server-B-RESERVA-SUP0396 (suporte) FALHOU,1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9453 FINALIZADA por Server-A-SUP0064 (0 transferências),1765574684.4732218
967,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0544 ENTROU substituindo Server-B-RESERVA-SUP0396,1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9456 FINALIZADA por Server-A-SUP0065 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9411 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9416 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9417 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9419 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9420 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9423 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9424 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9426 FINALIZADA por Server-A-VEN0018 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9428 FINALIZADA por Server-A-VEN0020 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9429 FINALIZADA por Server-A-VEN0023 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9430 FINALIZADA por Server-A-VEN0025 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9432 FINALIZADA por Server-A-VEN0026 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9436 FINALIZADA por Server-A-VEN0027 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9437 FINALIZADA por Server-A-VEN0030 (0 transferências),1765574684.4732218
777,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0250 (suporte) FALHOU,1765574684.4783866
929,Server-A,ATENDIMENTO,Req 9438 FINALIZADA por Server-A-VEN0032 (0 transferências),1765574684.4732218
777,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0647 ENTROU substituindo Server-C-RESERVA-SUP0250,1765574684.4783866
929,Server-A,ATENDIMENTO,Req 9439 FINALIZADA por Server-A-VEN0038 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9440 FINALIZADA por Server-A-VEN0039 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9441 FINALIZADA por Server-A-VEN0040 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9446 FINALIZADA por Server-A-VEN0043 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9447 FINALIZADA por Server-A-VEN0044 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9451 FINALIZADA por Server-A-VEN0045 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9452 FINALIZADA por Server-A-VEN0046 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9454 FINALIZADA por Server-A-VEN0047 (0 transferências),1765574684.4732218
929,Server-A,ATENDIMENTO,Req 9455 FINALIZADA por Server-A-VEN0049 (0 transferências),1765574684.4732218
930,Server-A,RECEBIMENTO,Req 9457 (suporte) recebida na fila,1765574684.4844553
930,Server-A,RECEBIMENTO,Req 9458 (vendas) recebida na fila,1765574684.4844553
930,Server-A,RECEBIMENTO,Req 9459 (suporte) recebida na fila,1765574684.4850214
930,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0038 (vendas) FALHOU,1765574684.4853816
930,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0365 ENTROU substituindo Server-A-VEN0038,1765574684.4853816
930,Server-A,ATENDIMENTO,Req 9457 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574684.4863393
930,Server-A,ATENDIMENTO,Req 9459 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574684.4863393
930,Server-A,ATENDIMENTO,Req 9458 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574684.4863393
778,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0538 (suporte) FALHOU,1765574684.4906373
778,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0648 ENTROU substituindo Server-C-RESERVA-SUP0538,1765574684.4906373
931,Server-A,FALHA_SERVIDOR,FALHA ALEATÓRIA no tick 931,1765574684.4976091
969,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0061 (vendas) FALHOU,1765574684.4970665
931,Server-A,FAILOVER,Iniciando failover de 0 requisições,1765574684.4976091
969,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0545 ENTROU substituindo Server-B-VEN0061,1765574684.4970665
779,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0426 (suporte) FALHOU,1765574684.5027924
779,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0649 ENTROU substituindo Server-C-RESERVA-SUP0426,1765574684.5027924
970,Server-B,RECEBIMENTO,Req 9493 (suporte) recebida na fila,1765574684.508458
970,Server-B,RECEBIMENTO,Req 9494 (suporte) recebida na fila,1765574684.508458
970,Server-B,RECEBIMENTO,Req 9495 (suporte) recebida na fila,1765574684.508458
970,Server-B,ATENDIMENTO,Req 9493 FINALIZADA por Server-B-SUP0000 (0 transferências),1765574684.5096436
970,Server-B,ATENDIMENTO,Req 9494 FINALIZADA por Server-B-SUP0001 (0 transferências),1765574684.5096436
970,Server-B,ATENDIMENTO,Req 9495 FINALIZADA por Server-B-SUP0003 (0 transferências),1765574684.5096436
780,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0432 (vendas) FALHOU,1765574684.5152051
780,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0650 ENTROU substituindo Server-C-VEN0432,1765574684.5152051
780,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0882 (vendas) FALHOU,1765574684.5152051
780,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0651 ENTROU substituindo Server-C-VEN0882,1765574684.5152051
780,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0886 (vendas) FALHOU,1765574684.5152051
780,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0652 ENTROU substituindo Server-C-VEN0886,1765574684.5152051
780,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0472 (suporte) FALHOU,1765574684.5152051
780,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0653 ENTROU substituindo Server-C-RESERVA-SUP0472,1765574684.5152051
971,Server-B,RECEBIMENTO,Req 9496 (suporte) recebida na fila,1765574684.5213141
971,Server-B,RECEBIMENTO,Req 9497 (vendas) recebida na fila,1765574684.5213141
971,Server-B,RECEBIMENTO,Req 9498 (vendas) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9499 (suporte) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9500 (vendas) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9501 (suporte) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9502 (vendas) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9503 (vendas) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9504 (suporte) recebida na fila,1765574684.5218737
971,Server-B,RECEBIMENTO,Req 9505 (suporte) recebida na fila,1765574684.522923
971,Server-B,RECEBIMENTO,Req 9506 (vendas) recebida na fila,1765574684.522923
971,Server-B,RECEBIMENTO,Req 9507 (suporte) recebida na fila,1765574684.522923
971,Server-B,RECEBIMENTO,Req 9508 (vendas) recebida na fila,1765574684.522923
971,Server-B,RECEBIMENTO,Req 9509 (suporte) recebida na fila,1765574684.522923
971,Server-B,RECEBIMENTO,Req 9510 (vendas) recebida na fila,1765574684.5234709
971,Server-B,RECEBIMENTO,Req 9511 (vendas) recebida na fila,1765574684.5234709
971,Server-B,RECEBIMENTO,Req 9512 (suporte) recebida na fila,1765574684.5234709
971,Server-B,RECEBIMENTO,Req 9513 (suporte) recebida na fila,1765574684.5234709
971,Server-B,RECEBIMENTO,Req 9514 (vendas) recebida na fila,1765574684.5234709
971,Server-B,RECEBIMENTO,Req 9515 (suporte) recebida na fila,1765574684.5240138
971,Server-B,RECEBIMENTO,Req 9516 (suporte) recebida na fila,1765574684.5240138
971,Server-B,RECEBIMENTO,Req 9517 (suporte) recebida na fila,1765574684.5245636
971,Server-B,RECEBIMENTO,Req 9518 (suporte) recebida na fila,1765574684.5245636
971,Server-B,RECEBIMENTO,Req 9519 (suporte) recebida na fila,1765574684.5245636
971,Server-B,RECEBIMENTO,Req 9520 (suporte) recebida na fila,1765574684.5245636
971,Server-B,RECEBIMENTO,Req 9521 (suporte) recebida na fila,1765574684.5245636
971,Server-B,RECEBIMENTO,Req 9522 (suporte) recebida na fila,1765574684.5255983
971,Server-B,RECEBIMENTO,Req 9523 (vendas) recebida na fila,1765574684.5255983
971,Server-B,RECEBIMENTO,Req 9524 (vendas) recebida na fila,1765574684.5255983
971,Server-B,RECEBIMENTO,Req 9525 (vendas) recebida na fila,1765574684.5255983
971,Server-B,RECEBIMENTO,Req 9526 (suporte) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9527 (suporte) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9528 (vendas) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9529 (vendas) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9530 (suporte) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9531 (suporte) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9532 (vendas) recebida na fila,1765574684.5262206
971,Server-B,RECEBIMENTO,Req 9533 (suporte) recebida na fila,1765574684.5273175
971,Server-B,RECEBIMENTO,Req 9534 (vendas) recebida na fila,1765574684.5273175
971,Server-B,RECEBIMENTO,Req 9535 (suporte) recebida na fila,1765574684.5273175
971,Server-B,RECEBIMENTO,Req 9536 (suporte) recebida na fila,1765574684.5278692
971,Server-B,RECEBIMENTO,Req 9537 (suporte) recebida na fila,1765574684.5278692
971,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0584 (vendas) FALHOU,1765574684.5278692
971,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0546 ENTROU substituindo Server-B-VEN0584,1765574684.5278692
971,Server-B,ATENDIMENTO,Req 9496 FINALIZADA por Server-B-SUP0000 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9499 FINALIZADA por Server-B-SUP0001 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9501 FINALIZADA por Server-B-SUP0003 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9504 FINALIZADA por Server-B-SUP0009 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9505 FINALIZADA por Server-B-SUP0011 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9507 FINALIZADA por Server-B-SUP0014 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9509 FINALIZADA por Server-B-SUP0015 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9512 FINALIZADA por Server-B-SUP0016 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9513 FINALIZADA por Server-B-SUP0018 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9515 FINALIZADA por Server-B-SUP0019 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9516 FINALIZADA por Server-B-SUP0022 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9517 FINALIZADA por Server-B-SUP0023 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9518 FINALIZADA por Server-B-SUP0030 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9519 FINALIZADA por Server-B-SUP0033 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9520 FINALIZADA por Server-B-SUP0034 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9521 FINALIZADA por Server-B-SUP0035 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9522 FINALIZADA por Server-B-SUP0037 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9526 FINALIZADA por Server-B-SUP0040 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9527 FINALIZADA por Server-B-SUP0042 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9530 FINALIZADA por Server-B-SUP0044 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9531 FINALIZADA por Server-B-SUP0048 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9533 FINALIZADA por Server-B-SUP0051 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9535 FINALIZADA por Server-B-SUP0052 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9536 FINALIZADA por Server-B-SUP0055 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9537 FINALIZADA por Server-B-SUP0056 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9497 FINALIZADA por Server-B-VEN0000 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9498 FINALIZADA por Server-B-VEN0001 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9500 FINALIZADA por Server-B-VEN0006 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9502 FINALIZADA por Server-B-VEN0007 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9503 FINALIZADA por Server-B-VEN0008 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9506 FINALIZADA por Server-B-VEN0009 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9508 FINALIZADA por Server-B-VEN0012 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9510 FINALIZADA por Server-B-VEN0013 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9511 FINALIZADA por Server-B-VEN0018 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9514 FINALIZADA por Server-B-VEN0019 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9523 FINALIZADA por Server-B-VEN0021 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9524 FINALIZADA por Server-B-VEN0022 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9525 FINALIZADA por Server-B-VEN0023 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9528 FINALIZADA por Server-B-VEN0024 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9529 FINALIZADA por Server-B-VEN0026 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9532 FINALIZADA por Server-B-VEN0027 (0 transferências),1765574684.5284576
971,Server-B,ATENDIMENTO,Req 9534 FINALIZADA por Server-B-VEN0029 (0 transferências),1765574684.5284576
950,Server-A,RECUPERACAO,Servidor RECUPERADO no tick 950,1765574684.5374198
951,Server-A,RECEBIMENTO,Req 9460 (suporte) recebida na fila,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9461 (suporte) recebida na fila,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9462 (vendas) recebida na fila,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9463 (vendas) recebida na fila,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9464 (suporte) recebida na fila,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9465 (suporte) recebida na fila,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9466 (suporte) recebida na fila,1765574684.5405679
951,Server-A,RECEBIMENTO,Req 9467 (suporte) recebida na fila,1765574684.5405679
782,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0498 (suporte) FALHOU,1765574684.5395303
782,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0654 ENTROU substituindo Server-C-RESERVA-SUP0498,1765574684.5395303
951,Server-A,RECEBIMENTO,Req 9468 (suporte) recebida na fila,1765574684.5405679
972,Server-B,RECEBIMENTO,Req 9538 (vendas) recebida na fila,1765574684.5411043
951,Server-A,RECEBIMENTO,Req 9469 (vendas) recebida na fila,1765574684.5405679
951,Server-A,RECEBIMENTO,Req 9470 (suporte) recebida na fila,1765574684.5411043
972,Server-B,RECEBIMENTO,Req 9539 (suporte) recebida na fila,1765574684.5411043
972,Server-B,RECEBIMENTO,Req 9540 (suporte) recebida na fila,1765574684.5411043
951,Server-A,RECEBIMENTO,Req 9471 (vendas) recebida na fila,1765574684.5411043
951,Server-A,RECEBIMENTO,Req 9472 (suporte) recebida na fila,1765574684.5411043
951,Server-A,RECEBIMENTO,Req 9473 (vendas) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9474 (vendas) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9475 (vendas) recebida na fila,1765574684.542208
972,Server-B,ATENDIMENTO,Req 9539 FINALIZADA por Server-B-SUP0000 (0 transferências),1765574684.542208
972,Server-B,ATENDIMENTO,Req 9540 FINALIZADA por Server-B-SUP0001 (0 transferências),1765574684.542208
972,Server-B,ATENDIMENTO,Req 9538 FINALIZADA por Server-B-VEN0000 (0 transferências),1765574684.542208
951,Server-A,RECEBIMENTO,Req 9476 (vendas) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9477 (vendas) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9478 (vendas) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9479 (vendas) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9480 (suporte) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9481 (suporte) recebida na fila,1765574684.542208
951,Server-A,RECEBIMENTO,Req 9482 (vendas) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9483 (vendas) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9484 (vendas) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9485 (vendas) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9486 (vendas) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9487 (vendas) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9488 (suporte) recebida na fila,1765574684.5438209
951,Server-A,RECEBIMENTO,Req 9489 (vendas) recebida na fila,1765574684.545456
951,Server-A,RECEBIMENTO,Req 9490 (vendas) recebida na fila,1765574684.545456
